BdiBd21-3.1G0000200.1	Bradi1g00200
BdiBd21-3.1G0538400.5	Bradi1g41221
BdiBd21-3.1G0538400.6	Bradi1g41221
BdiBd21-3.1G0538600.1	Bradi1g41326
BdiBd21-3.1G0538700.1	Bradi1g41361
BdiBd21-3.1G0538900.1	Bradi41430s00100
BdiBd21-3.1G0539000.1	Bradi41430s00200
BdiBd21-3.1G0539000.2	Bradi41430s00200
BdiBd21-3.1G0539000.3	Bradi41430s00200
BdiBd21-3.1G0539000.4	Bradi41430s00200
BdiBd21-3.1G0539300.1	Bradi1g41500
BdiBd21-3.1G0539400.1	Bradi1g41640
BdiBd21-3.1G0539400.2	Bradi1g41640
BdiBd21-3.1G0539500.1	Bradi1g41660
BdiBd21-3.1G0539600.1	Bradi1g41670
BdiBd21-3.1G0539600.2	Bradi1g41670
BdiBd21-3.1G0539600.3	Bradi1g41670
BdiBd21-3.1G0539600.4	Bradi1g41670
BdiBd21-3.1G0539800.1	Bradi1g41684
BdiBd21-3.1G0539900.1	Bradi1g41691
BdiBd21-3.1G0540000.1	Bradi1g41695
BdiBd21-3.1G0540100.1	Bradi1g41698
BdiBd21-3.1G0540300.1	Bradi1g41705
BdiBd21-3.1G0540400.1	Bradi1g41712
BdiBd21-3.1G0540600.1	Bradi1g41740
BdiBd21-3.1G0540700.1	Bradi1g41750
BdiBd21-3.1G0540800.1	Bradi1g41760
BdiBd21-3.1G0540800.2	Bradi1g41760
BdiBd21-3.1G0540800.3	Bradi1g41760
BdiBd21-3.1G0540800.4	Bradi1g41760
BdiBd21-3.1G0540800.5	Bradi1g41760
BdiBd21-3.1G0540900.1	Bradi1g41770
BdiBd21-3.1G0541000.1	Bradi1g41775
BdiBd21-3.1G0541000.2	Bradi1g41775
BdiBd21-3.1G0541100.1	Bradi1g41780
BdiBd21-3.1G0541200.1	Bradi1g41790
BdiBd21-3.1G0541300.1	Bradi1g41797
BdiBd21-3.1G0541300.2	Bradi1g41797
BdiBd21-3.1G0541400.1	Bradi1g41808
BdiBd21-3.1G0541500.1	Bradi1g41814
BdiBd21-3.1G0541600.1	Bradi1g41820
BdiBd21-3.1G0541700.1	Bradi1g41825
BdiBd21-3.1G0541800.1	Bradi1g41830
BdiBd21-3.1G0541800.2	Bradi1g41830
BdiBd21-3.1G0541900.1	Bradi1g41840
BdiBd21-3.1G0542100.1	Bradi1g41860
BdiBd21-3.1G0542200.1	Bradi1g41871
BdiBd21-3.1G0542300.1	Bradi1g41880
BdiBd21-3.1G0542400.1	Bradi1g41890
BdiBd21-3.1G0542500.1	Bradi1g41900
BdiBd21-3.1G0542600.1	Bradi1g41907
BdiBd21-3.1G0542600.2	Bradi1g41907
BdiBd21-3.1G0542600.3	Bradi1g41907
BdiBd21-3.1G0542800.1	Bradi1g41930
BdiBd21-3.1G0542800.2	Bradi1g41930
BdiBd21-3.1G0542800.3	Bradi1g41930
BdiBd21-3.1G0542900.1	Bradi1g41940
BdiBd21-3.1G0543000.1	Bradi1g41947
BdiBd21-3.1G0543000.2	Bradi1g41947
BdiBd21-3.1G0543000.3	Bradi1g41947
BdiBd21-3.1G0543000.4	Bradi1g41947
BdiBd21-3.1G0543100.1	Bradi1g41957
BdiBd21-3.1G0543200.1	Bradi1g41970
BdiBd21-3.1G0543200.2	Bradi1g41970
BdiBd21-3.1G0543200.3	Bradi1g41970
BdiBd21-3.1G0543200.4	Bradi1g41970
BdiBd21-3.1G0543300.1	Bradi1g41975
BdiBd21-3.1G0543400.1	Bradi1g41980
BdiBd21-3.1G0543400.2	Bradi1g41980
BdiBd21-3.1G0543400.3	Bradi1g41980
BdiBd21-3.1G0543400.4	Bradi1g41980
BdiBd21-3.1G0543400.5	Bradi1g41980
BdiBd21-3.1G0543500.1	Bradi1g41990
BdiBd21-3.1G0543500.2	Bradi1g41990
BdiBd21-3.1G0543600.1	Bradi1g41993
BdiBd21-3.1G0543700.1	Bradi1g41996
BdiBd21-3.1G0543700.2	Bradi1g41996
BdiBd21-3.1G0543700.3	Bradi1g41996
BdiBd21-3.1G0543700.4	Bradi1g41996
BdiBd21-3.1G0543800.1	Bradi1g42000
BdiBd21-3.1G0544000.1	Bradi1g42010
BdiBd21-3.1G0544100.1	Bradi1g42020
BdiBd21-3.1G0544300.1	Bradi1g42030
BdiBd21-3.1G0544400.1	Bradi1g42031
BdiBd21-3.1G0544500.1	Bradi1g42033
BdiBd21-3.1G0544600.1	Bradi1g42035
BdiBd21-3.1G0544700.1	Bradi1g42037
BdiBd21-3.1G0544800.1	Bradi1g42040
BdiBd21-3.1G0544800.2	Bradi1g42040
BdiBd21-3.1G0544900.1	Bradi1g42111
BdiBd21-3.1G0545600.1	Bradi1g42180
BdiBd21-3.1G0545800.1	Bradi1g42250
BdiBd21-3.1G0545800.2	Bradi1g42250
BdiBd21-3.1G0545900.1	Bradi1g42254
BdiBd21-3.1G0546000.1	Bradi1g42257
BdiBd21-3.1G0546000.2	Bradi1g42257
BdiBd21-3.1G0546100.1	Bradi1g42270
BdiBd21-3.1G0546200.1	Bradi1g42272
BdiBd21-3.1G0546300.1	Bradi1g42275
BdiBd21-3.1G0546400.1	Bradi1g42277
BdiBd21-3.1G0546500.1	Bradi1g42280
BdiBd21-3.1G0546600.1	Bradi1g42288
BdiBd21-3.1G0546700.1	Bradi1g42294
BdiBd21-3.1G0546700.2	Bradi1g42294
BdiBd21-3.1G0546800.1	Bradi1g42301
BdiBd21-3.1G0546900.1	Bradi1g42310
BdiBd21-3.1G0546900.2	Bradi1g42310
BdiBd21-3.1G0546900.3	Bradi1g42310
BdiBd21-3.1G0547000.1	Bradi1g42312
BdiBd21-3.1G0547100.1	Bradi1g42315
BdiBd21-3.1G0547200.1	Bradi1g42320
BdiBd21-3.1G0547300.1	Bradi1g42330
BdiBd21-3.1G0547400.1	Bradi1g42333
BdiBd21-3.1G0547600.1	Bradi1g42340
BdiBd21-3.1G0547700.1	Bradi1g42347
BdiBd21-3.1G0547700.2	Bradi1g42347
BdiBd21-3.1G0547700.3	Bradi1g42347
BdiBd21-3.1G0547800.1	Bradi1g42360
BdiBd21-3.1G0547800.2	Bradi1g42360
BdiBd21-3.1G0547800.3	Bradi1g42360
BdiBd21-3.1G0547900.1	Bradi1g42365
BdiBd21-3.1G0548200.1	Bradi1g42373
BdiBd21-3.1G0548300.1	Bradi1g42375
BdiBd21-3.1G0548400.1	Bradi1g42377
BdiBd21-3.1G0548800.1	Bradi1g42390
BdiBd21-3.1G0548900.1	Bradi1g42397
BdiBd21-3.1G0548900.2	Bradi1g42397
BdiBd21-3.1G0549000.1	Bradi1g42410
BdiBd21-3.1G0549100.1	Bradi1g42415
BdiBd21-3.1G0549200.1	Bradi1g42420
BdiBd21-3.1G0549300.1	Bradi1g42430
BdiBd21-3.1G0549400.1	Bradi1g42440
BdiBd21-3.1G0549500.1	Bradi1g42449
BdiBd21-3.1G0549600.1	Bradi1g42458
BdiBd21-3.1G0549800.1	Bradi1g42467
BdiBd21-3.1G0549900.1	Bradi1g42472
BdiBd21-3.1G0550000.1	Bradi1g42478
BdiBd21-3.1G0550100.1	Bradi1g42490
BdiBd21-3.1G0550100.2	Bradi1g42490
BdiBd21-3.1G0550100.3	Bradi1g42490
BdiBd21-3.1G0550100.4	Bradi1g42490
BdiBd21-3.1G0550100.5	Bradi1g42490
BdiBd21-3.1G0550200.1	Bradi1g42510
BdiBd21-3.1G0550300.1	Bradi1g42513
BdiBd21-3.1G0550400.1	Bradi1g42516
BdiBd21-3.1G0550800.1	Bradi1g42520
BdiBd21-3.1G0550900.1	Bradi1g42530
BdiBd21-3.1G0551000.1	Bradi1g42535
BdiBd21-3.1G0551100.1	Bradi1g42540
BdiBd21-3.1G0551200.1	Bradi1g42544
BdiBd21-3.1G0551400.1	Bradi1g42550
BdiBd21-3.1G0551500.1	Bradi1g42556
BdiBd21-3.1G0551600.1	Bradi1g42559
BdiBd21-3.1G0551700.1	Bradi1g42561
BdiBd21-3.1G0551800.1	Bradi1g42562
BdiBd21-3.1G0552000.1	Bradi1g42580
BdiBd21-3.1G0552500.1	Bradi1g42594
BdiBd21-3.1G0552600.1	Bradi1g42601
BdiBd21-3.1G0552700.1	Bradi1g42610
BdiBd21-3.1G0552800.1	Bradi1g42620
BdiBd21-3.1G0552900.1	Bradi1g42630
BdiBd21-3.1G0553100.1	Bradi1g42640
BdiBd21-3.1G0553200.1	Bradi1g42645
BdiBd21-3.1G0553300.1	Bradi1g42650
BdiBd21-3.1G0553400.1	Bradi1g42660
BdiBd21-3.1G0553500.1	Bradi1g42670
BdiBd21-3.1G0553600.1	Bradi1g42680
BdiBd21-3.1G0553700.1	Bradi1g42690
BdiBd21-3.1G0553800.1	Bradi1g42700
BdiBd21-3.1G0553900.1	Bradi1g42707
BdiBd21-3.1G0553900.2	Bradi1g42707
BdiBd21-3.1G0554000.1	Bradi1g42713
BdiBd21-3.1G0554100.1	Bradi1g42720
BdiBd21-3.1G0554100.2	Bradi1g42720
BdiBd21-3.1G0554100.3	Bradi1g42720
BdiBd21-3.1G0554200.1	Bradi1g42730
BdiBd21-3.1G0554200.2	Bradi1g42730
BdiBd21-3.1G0554300.1	Bradi1g42737
BdiBd21-3.1G0554400.1	Bradi1g42750
BdiBd21-3.1G0554400.2	Bradi1g42750
BdiBd21-3.1G0554400.3	Bradi1g42750
BdiBd21-3.1G0554400.4	Bradi1g42750
BdiBd21-3.1G0554600.1	Bradi1g42756
BdiBd21-3.1G0554700.1	Bradi1g42760
BdiBd21-3.1G0554800.1	Bradi1g42770
BdiBd21-3.1G0554900.1	Bradi1g42780
BdiBd21-3.1G0554900.2	Bradi1g42780
BdiBd21-3.1G0555000.1	Bradi1g42785
BdiBd21-3.1G0555100.1	Bradi1g42790
BdiBd21-3.1G0555200.1	Bradi1g42795
BdiBd21-3.1G0555400.1	Bradi1g42800
BdiBd21-3.1G0555500.1	Bradi1g42805
BdiBd21-3.1G0555600.1	Bradi1g42810
BdiBd21-3.1G0555700.1	Bradi1g42820
BdiBd21-3.1G0555800.1	Bradi1g42830
BdiBd21-3.1G0555900.1	Bradi1g42880
BdiBd21-3.1G0555900.2	Bradi1g42880
BdiBd21-3.1G0556000.1	Bradi1g42890
BdiBd21-3.1G0556100.1	Bradi1g42896
BdiBd21-3.1G0556200.1	Bradi1g42900
BdiBd21-3.1G0556300.1	Bradi1g42905
BdiBd21-3.1G0556400.1	Bradi1g42920
BdiBd21-3.1G0556500.1	Bradi1g42930
BdiBd21-3.1G0556600.1	Bradi1g42940
BdiBd21-3.1G0556700.1	Bradi1g42943
BdiBd21-3.1G0556900.1	Bradi1g42946
BdiBd21-3.1G0557000.1	Bradi1g42950
BdiBd21-3.1G0557100.1	Bradi1g42960
BdiBd21-3.1G0557100.2	Bradi1g42960
BdiBd21-3.1G0557300.1	Bradi1g42970
BdiBd21-3.1G0557300.2	Bradi1g42970
BdiBd21-3.1G0557300.3	Bradi1g42970
BdiBd21-3.1G0557400.1	Bradi1g42980
BdiBd21-3.1G0557500.1	Bradi1g42990
BdiBd21-3.1G0557600.1	Bradi1g43000
BdiBd21-3.1G0557600.2	Bradi1g43000
BdiBd21-3.1G0557800.1	Bradi1g43010
BdiBd21-3.1G0558000.1	Bradi1g43031
BdiBd21-3.1G0558100.1	Bradi1g43040
BdiBd21-3.1G0558300.1	Bradi1g43050
BdiBd21-3.1G0558400.1	Bradi1g43060
BdiBd21-3.1G0558500.1	Bradi1g43072
BdiBd21-3.1G0558600.1	Bradi1g43080
BdiBd21-3.1G0558800.1	Bradi1g43085
BdiBd21-3.1G0558800.2	Bradi1g43085
BdiBd21-3.1G0558900.1	Bradi1g43087
BdiBd21-3.1G0559000.1	Bradi1g43090
BdiBd21-3.1G0559100.1	Bradi1g43097
BdiBd21-3.1G0559100.2	Bradi1g43097
BdiBd21-3.1G0559100.3	Bradi1g43097
BdiBd21-3.1G0559200.1	Bradi1g43110
BdiBd21-3.1G0559300.1	Bradi1g43116
BdiBd21-3.1G0559400.1	Bradi1g43120
BdiBd21-3.1G0559500.1	Bradi1g43130
BdiBd21-3.1G0559600.1	Bradi1g43140
BdiBd21-3.1G0559600.2	Bradi1g43140
BdiBd21-3.1G0559700.1	Bradi1g43152
BdiBd21-3.1G0559800.1	Bradi1g43160
BdiBd21-3.1G0559900.1	Bradi1g43166
BdiBd21-3.1G0560100.1	Bradi1g43170
BdiBd21-3.1G0560200.1	Bradi1g43181
BdiBd21-3.1G0560300.1	Bradi1g43190
BdiBd21-3.1G0560700.1	Bradi1g43196
BdiBd21-3.1G0560800.1	Bradi1g43200
BdiBd21-3.1G0560900.1	Bradi1g43210
BdiBd21-3.1G0560900.2	Bradi1g43210
BdiBd21-3.1G0560900.3	Bradi1g43210
BdiBd21-3.1G0560900.4	Bradi1g43210
BdiBd21-3.1G0561000.1	Bradi1g43220
BdiBd21-3.1G0561000.2	Bradi1g43220
BdiBd21-3.1G0561000.3	Bradi1g43220
BdiBd21-3.1G0561000.4	Bradi1g43220
BdiBd21-3.1G0561000.5	Bradi1g43220
BdiBd21-3.1G0561000.6	Bradi1g43220
BdiBd21-3.1G0561200.1	Bradi1g43230
BdiBd21-3.1G0561200.2	Bradi1g43230
BdiBd21-3.1G0561200.3	Bradi1g43230
BdiBd21-3.1G0561300.1	Bradi1g43240
BdiBd21-3.1G0561400.1	Bradi1g43245
BdiBd21-3.1G0561500.1	Bradi1g43250
BdiBd21-3.1G0561700.1	Bradi1g43260
BdiBd21-3.1G0562000.1	Bradi1g43271
BdiBd21-3.1G0562100.1	Bradi1g43280
BdiBd21-3.1G0562400.1	Bradi1g43291
BdiBd21-3.1G0562500.1	Bradi1g43300
BdiBd21-3.1G0562600.1	Bradi1g43310
BdiBd21-3.1G0562600.2	Bradi1g43310
BdiBd21-3.1G0562800.1	Bradi1g43322
BdiBd21-3.1G0562900.1	Bradi1g43332
BdiBd21-3.1G0563000.1	Bradi1g43341
BdiBd21-3.1G0563000.2	Bradi1g43341
BdiBd21-3.1G0563100.1	Bradi1g43347
BdiBd21-3.1G0563300.1	Bradi1g43350
BdiBd21-3.1G0563400.1	Bradi1g43365
BdiBd21-3.1G0563500.1	Bradi1g43380
BdiBd21-3.1G0563700.1	Bradi1g43390
BdiBd21-3.1G0563800.1	Bradi1g43396
BdiBd21-3.1G0563800.2	Bradi1g43396
BdiBd21-3.1G0563900.1	Bradi1g43402
BdiBd21-3.1G0564000.1	Bradi1g43410
BdiBd21-3.1G0564100.1	Bradi1g43417
BdiBd21-3.1G0564200.1	Bradi1g43430
BdiBd21-3.1G0564200.2	Bradi1g43430
BdiBd21-3.1G0564400.1	Bradi1g43440
BdiBd21-3.1G0564400.2	Bradi1g43440
BdiBd21-3.1G0564400.3	Bradi1g43440
BdiBd21-3.1G0564500.1	Bradi1g43447
BdiBd21-3.1G0564600.1	Bradi1g43451
BdiBd21-3.1G0564700.1	Bradi1g43455
BdiBd21-3.1G0564900.1	Bradi1g43460
BdiBd21-3.1G0565400.1	Bradi1g43470
BdiBd21-3.1G0565500.1	Bradi1g43480
BdiBd21-3.1G0565600.1	Bradi1g43490
BdiBd21-3.1G0565700.1	Bradi1g43502
BdiBd21-3.1G0565800.1	Bradi1g43510
BdiBd21-3.1G0565900.1	Bradi1g43520
BdiBd21-3.1G0565900.2	Bradi1g43520
BdiBd21-3.1G0565900.3	Bradi1g43520
BdiBd21-3.1G0566000.1	Bradi1g43525
BdiBd21-3.1G0566100.1	Bradi1g43531
BdiBd21-3.1G0566200.1	Bradi1g43535
BdiBd21-3.1G0566300.1	Bradi1g43540
BdiBd21-3.1G0566400.1	Bradi1g43551
BdiBd21-3.1G0566500.1	Bradi1g43560
BdiBd21-3.1G0566600.1	Bradi1g43570
BdiBd21-3.1G0566700.1	Bradi1g43580
BdiBd21-3.1G0566800.1	Bradi1g43590
BdiBd21-3.1G0566800.2	Bradi1g43590
BdiBd21-3.1G0566900.1	Bradi1g43600
BdiBd21-3.1G0567000.1	Bradi1g43603
BdiBd21-3.1G0567000.2	Bradi1g43603
BdiBd21-3.1G0567000.3	Bradi1g43603
BdiBd21-3.1G0567000.4	Bradi1g43603
BdiBd21-3.1G0567000.5	Bradi1g43603
BdiBd21-3.1G0567000.6	Bradi1g43603
BdiBd21-3.1G0567000.7	Bradi1g43603
BdiBd21-3.1G0567000.8	Bradi1g43603
BdiBd21-3.1G0567100.1	Bradi1g43607
BdiBd21-3.1G0567200.1	Bradi1g43620
BdiBd21-3.1G0567300.1	Bradi1g43630
BdiBd21-3.1G0567400.1	Bradi1g43637
BdiBd21-3.1G0567500.1	Bradi1g43650
BdiBd21-3.1G0567500.2	Bradi1g43650
BdiBd21-3.1G0567600.1	Bradi1g43661
BdiBd21-3.1G0567700.1	Bradi1g43670
BdiBd21-3.1G0567800.1	Bradi1g43680
BdiBd21-3.1G0567800.2	Bradi1g43680
BdiBd21-3.1G0567800.3	Bradi1g43680
BdiBd21-3.1G0567900.1	Bradi1g43690
BdiBd21-3.1G0568000.1	Bradi1g43695
BdiBd21-3.1G0568100.1	Bradi1g43700
BdiBd21-3.1G0568100.2	Bradi1g43700
BdiBd21-3.1G0568200.1	Bradi1g43705
BdiBd21-3.1G0568200.2	Bradi1g43705
BdiBd21-3.1G0568300.1	Bradi1g43710
BdiBd21-3.1G0568300.2	Bradi1g43710
BdiBd21-3.1G0568300.3	Bradi1g43710
BdiBd21-3.1G0568400.1	Bradi1g43717
BdiBd21-3.1G0568500.1	Bradi1g43730
BdiBd21-3.1G0568600.1	Bradi1g43740
BdiBd21-3.1G0568700.1	Bradi1g43750
BdiBd21-3.1G0569100.1	Bradi1g43760
BdiBd21-3.1G0569200.1	Bradi1g43770
BdiBd21-3.1G0569300.1	Bradi1g43780
BdiBd21-3.1G0569400.1	Bradi1g43787
BdiBd21-3.1G0569500.1	Bradi1g43800
BdiBd21-3.1G0569500.2	Bradi1g43800
BdiBd21-3.1G0569600.1	Bradi1g43810
BdiBd21-3.1G0569600.2	Bradi1g43810
BdiBd21-3.1G0569700.1	Bradi1g43820
BdiBd21-3.1G0569900.1	Bradi1g43830
BdiBd21-3.1G0569900.2	Bradi1g43830
BdiBd21-3.1G0570200.1	Bradi1g43836
BdiBd21-3.1G0570300.1	Bradi1g43840
BdiBd21-3.1G0570400.1	Bradi1g43851
BdiBd21-3.1G0570500.1	Bradi1g43860
BdiBd21-3.1G0570600.1	Bradi1g43866
BdiBd21-3.1G0570700.1	Bradi1g43871
BdiBd21-3.1G0570800.1	Bradi1g43876
BdiBd21-3.1G0570800.2	Bradi1g43876
BdiBd21-3.1G0570800.3	Bradi1g43876
BdiBd21-3.1G0571000.1	Bradi1g43880
BdiBd21-3.1G0571100.1	Bradi1g43883
BdiBd21-3.1G0571200.1	Bradi1g43887
BdiBd21-3.1G0571200.2	Bradi1g43887
BdiBd21-3.1G0571300.1	Bradi1g43900
BdiBd21-3.1G0571300.2	Bradi1g43900
BdiBd21-3.1G0571400.1	Bradi1g43905
BdiBd21-3.1G0571500.1	Bradi1g43910
BdiBd21-3.1G0571600.1	Bradi1g43915
BdiBd21-3.1G0571900.1	Bradi1g43926
BdiBd21-3.1G0572000.1	Bradi1g43931
BdiBd21-3.1G0572100.1	Bradi1g43936
BdiBd21-3.1G0572200.1	Bradi1g43937
BdiBd21-3.1G0572300.1	Bradi1g43940
BdiBd21-3.1G0572500.1	Bradi1g43950
BdiBd21-3.1G0572500.2	Bradi1g43950
BdiBd21-3.1G0572600.1	Bradi1g43960
BdiBd21-3.1G0572700.1	Bradi1g43970
BdiBd21-3.1G0572800.1	Bradi1g43975
BdiBd21-3.1G0572900.1	Bradi1g43980
BdiBd21-3.1G0572900.2	Bradi1g43980
BdiBd21-3.1G0573000.1	Bradi1g43990
BdiBd21-3.1G0573100.1	Bradi1g43992
BdiBd21-3.1G0573200.1	Bradi1g43995
BdiBd21-3.1G0573600.1	Bradi1g44000
BdiBd21-3.1G0573700.1	Bradi1g44005
BdiBd21-3.1G0573900.1	Bradi1g44015
BdiBd21-3.1G0574000.1	Bradi1g44020
BdiBd21-3.1G0574200.1	Bradi1g44030
BdiBd21-3.1G0574400.1	Bradi1g44040
BdiBd21-3.1G0574500.1	Bradi1g44043
BdiBd21-3.1G0574600.1	Bradi1g44047
BdiBd21-3.1G0574800.1	Bradi1g44060
BdiBd21-3.1G0574900.1	Bradi1g44070
BdiBd21-3.1G0575000.1	Bradi1g44075
BdiBd21-3.1G0575100.1	Bradi1g44080
BdiBd21-3.1G0575200.1	Bradi1g44090
BdiBd21-3.1G0575300.1	Bradi1g44096
BdiBd21-3.1G0575400.1	Bradi1g44100
BdiBd21-3.1G0575500.1	Bradi1g44110
BdiBd21-3.1G0575600.1	Bradi1g44120
BdiBd21-3.1G0575800.1	Bradi1g44133
BdiBd21-3.1G0575900.1	Bradi1g44137
BdiBd21-3.1G0576000.1	Bradi1g44147
BdiBd21-3.1G0576100.1	Bradi1g44160
BdiBd21-3.1G0576200.1	Bradi1g44170
BdiBd21-3.1G0576300.1	Bradi1g44177
BdiBd21-3.1G0576300.2	Bradi1g44177
BdiBd21-3.1G0576500.1	Bradi1g44190
BdiBd21-3.1G0576600.1	Bradi1g44200
BdiBd21-3.1G0576700.1	Bradi1g44207
BdiBd21-3.1G0576800.1	Bradi1g44213
BdiBd21-3.1G0576900.1	Bradi1g44220
BdiBd21-3.1G0577000.1	Bradi1g44230
BdiBd21-3.1G0577100.1	Bradi1g44237
BdiBd21-3.1G0577200.1	Bradi1g44241
BdiBd21-3.1G0577300.1	Bradi1g44245
BdiBd21-3.1G0577500.1	Bradi1g44250
BdiBd21-3.1G0577500.2	Bradi1g44250
BdiBd21-3.1G0577600.1	Bradi1g44256
BdiBd21-3.1G0577700.1	Bradi1g44262
BdiBd21-3.1G0578000.1	Bradi1g44290
BdiBd21-3.1G0578100.1	Bradi1g44293
BdiBd21-3.1G0578200.1	Bradi1g44297
BdiBd21-3.1G0578300.1	Bradi1g44307
BdiBd21-3.1G0578300.2	Bradi1g44307
BdiBd21-3.1G0578300.3	Bradi1g44307
BdiBd21-3.1G0578300.4	Bradi1g44307
BdiBd21-3.1G0578300.5	Bradi1g44307
BdiBd21-3.1G0578400.1	Bradi1g44317
BdiBd21-3.1G0578500.1	Bradi1g44328
BdiBd21-3.1G0578600.1	Bradi1g44340
BdiBd21-3.1G0578700.1	Bradi1g44357
BdiBd21-3.1G0578800.1	Bradi1g44370
BdiBd21-3.1G0578900.1	Bradi1g44380
BdiBd21-3.1G0579000.1	Bradi1g44385
BdiBd21-3.1G0579100.1	Bradi1g44386
BdiBd21-3.1G0579200.1	Bradi1g44387
BdiBd21-3.1G0579400.1	Bradi1g44390
BdiBd21-3.1G0579500.1	Bradi1g44400
BdiBd21-3.1G0579600.1	Bradi1g44410
BdiBd21-3.1G0579800.1	Bradi1g44415
BdiBd21-3.1G0580000.1	Bradi1g44422
BdiBd21-3.1G0580100.1	Bradi1g44425
BdiBd21-3.1G0580200.1	Bradi1g44430
BdiBd21-3.1G0580300.1	Bradi1g44440
BdiBd21-3.1G0580500.1	Bradi1g44460
BdiBd21-3.1G0580600.1	Bradi1g44465
BdiBd21-3.1G0580600.2	Bradi1g44465
BdiBd21-3.1G0580700.1	Bradi1g44470
BdiBd21-3.1G0580800.1	Bradi1g44480
BdiBd21-3.1G0580900.1	Bradi1g44495
BdiBd21-3.1G0581000.1	Bradi1g44510
BdiBd21-3.1G0581100.1	Bradi1g44520
BdiBd21-3.1G0581200.1	Bradi1g44530
BdiBd21-3.1G0581200.2	Bradi1g44530
BdiBd21-3.1G0581200.3	Bradi1g44530
BdiBd21-3.1G0581200.4	Bradi1g44530
BdiBd21-3.1G0581200.5	Bradi1g44530
BdiBd21-3.1G0581300.1	Bradi1g44536
BdiBd21-3.1G0581400.1	Bradi1g44542
BdiBd21-3.1G0581400.2	Bradi1g44542
BdiBd21-3.1G0581500.1	Bradi1g44550
BdiBd21-3.1G0581600.1	Bradi1g44560
BdiBd21-3.1G0581600.2	Bradi1g44560
BdiBd21-3.1G0581700.1	Bradi1g44570
BdiBd21-3.1G0581700.2	Bradi1g44570
BdiBd21-3.1G0581800.1	Bradi1g44577
BdiBd21-3.1G0582000.1	Bradi1g44600
BdiBd21-3.1G0582100.1	Bradi1g44605
BdiBd21-3.1G0582200.1	Bradi1g44611
BdiBd21-3.1G0582300.1	Bradi1g44620
BdiBd21-3.1G0582400.1	Bradi1g44630
BdiBd21-3.1G0582500.1	Bradi1g44640
BdiBd21-3.1G0582500.2	Bradi1g44640
BdiBd21-3.1G0582500.3	Bradi1g44640
BdiBd21-3.1G0582600.1	Bradi1g44650
BdiBd21-3.1G0582700.1	Bradi1g44660
BdiBd21-3.1G0582800.1	Bradi1g44665
BdiBd21-3.1G0582900.1	Bradi1g44670
BdiBd21-3.1G0582900.2	Bradi1g44670
BdiBd21-3.1G0582900.3	Bradi1g44670
BdiBd21-3.1G0583000.1	Bradi1g44675
BdiBd21-3.1G0583100.1	Bradi1g44680
BdiBd21-3.1G0583200.1	Bradi1g44690
BdiBd21-3.1G0583300.1	Bradi1g44700
BdiBd21-3.1G0583300.2	Bradi1g44700
BdiBd21-3.1G0583400.1	Bradi1g44710
BdiBd21-3.1G0583500.1	Bradi1g44720
BdiBd21-3.1G0583600.1	Bradi1g44730
BdiBd21-3.1G0583800.1	Bradi1g44750
BdiBd21-3.1G0583800.2	Bradi1g44750
BdiBd21-3.1G0583800.3	Bradi1g44750
BdiBd21-3.1G0583900.1	Bradi1g44755
BdiBd21-3.1G0584000.1	Bradi1g44760
BdiBd21-3.1G0584100.1	Bradi1g44767
BdiBd21-3.1G0584100.2	Bradi1g44767
BdiBd21-3.1G0584200.1	Bradi1g44777
BdiBd21-3.1G0584300.1	Bradi1g44790
BdiBd21-3.1G0584400.1	Bradi1g44800
BdiBd21-3.1G0584500.1	Bradi1g44806
BdiBd21-3.1G0584700.1	Bradi1g44810
BdiBd21-3.1G0584800.1	Bradi1g44820
BdiBd21-3.1G0584800.2	Bradi1g44820
BdiBd21-3.1G0584900.1	Bradi1g44830
BdiBd21-3.1G0585000.1	Bradi1g44840
BdiBd21-3.1G0585100.1	Bradi1g44850
BdiBd21-3.1G0585100.2	Bradi1g44850
BdiBd21-3.1G0585200.1	Bradi1g44860
BdiBd21-3.1G0585500.1	Bradi1g44870
BdiBd21-3.1G0585600.1	Bradi1g44881
BdiBd21-3.1G0585700.1	Bradi1g44890
BdiBd21-3.1G0585800.1	Bradi1g44900
BdiBd21-3.1G0586000.1	Bradi1g44911
BdiBd21-3.1G0586400.1	Bradi1g44920
BdiBd21-3.1G0586500.1	Bradi1g44930
BdiBd21-3.1G0586700.1	Bradi1g44938
BdiBd21-3.1G0586800.1	Bradi1g44942
BdiBd21-3.1G0586900.1	Bradi1g44950
BdiBd21-3.1G0587000.1	Bradi1g44957
BdiBd21-3.1G0587100.1	Bradi1g44967
BdiBd21-3.1G0587200.1	Bradi1g44973
BdiBd21-3.1G0587300.1	Bradi1g44976
BdiBd21-3.1G0587400.1	Bradi1g44980
BdiBd21-3.1G0587400.2	Bradi1g44980
BdiBd21-3.1G0587500.1	Bradi1g44985
BdiBd21-3.1G0587600.1	Bradi1g44990
BdiBd21-3.1G0587800.1	Bradi1g45000
BdiBd21-3.1G0587900.1	Bradi1g45010
BdiBd21-3.1G0588000.1	Bradi1g45011
BdiBd21-3.1G0588100.1	Bradi1g45012
BdiBd21-3.1G0588200.1	Bradi1g45015
BdiBd21-3.1G0588300.1	Bradi1g45020
BdiBd21-3.1G0588400.1	Bradi1g45025
BdiBd21-3.1G0588500.1	Bradi1g45030
BdiBd21-3.1G0588700.1	Bradi1g45040
BdiBd21-3.1G0588800.1	Bradi1g45050
